"Fahrt: Name","Ausleihdauer","Kunden Gruppe"
"1407701","5 bis 10 min","B2B"
"1530550","5 bis 10 min","B2B"
"1367651","5 bis 10 min","B2B"
"1635756","5 bis 10 min","B2B"
"1411052","5 bis 10 min","B2B"
"1531790","5 bis 10 min","B2B"
"1368159","5 bis 10 min","B2B"
"1635801","5 bis 10 min","B2B"
"1411102","5 bis 10 min","B2B"
"1532911","5 bis 10 min","B2B"
"1368544","5 bis 10 min","B2B"
"1636489","5 bis 10 min","B2B"
"1411422","5 bis 10 min","B2B"
"1533147","5 bis 10 min","B2B"
"1368732","5 bis 10 min","B2B"
"1636566","5 bis 10 min","B2B"
"1412038","5 bis 10 min","B2B"
"1533190","5 bis 10 min","B2B"
"1370416","5 bis 10 min","B2B"
"1636693","5 bis 10 min","B2B"
"1412166","5 bis 10 min","B2B"
"1533309","5 bis 10 min","B2B"
"1370757","5 bis 10 min","B2B"
"1637269","5 bis 10 min","B2B"
"1412239","5 bis 10 min","B2B"
"1533443","5 bis 10 min","B2B"
"1370977","5 bis 10 min","B2B"
"1637569","5 bis 10 min","B2B"
"1413822","5 bis 10 min","B2B"
"1535706","5 bis 10 min","B2B"
"1371170","5 bis 10 min","B2B"
"1637637","5 bis 10 min","B2B"
"1414046","5 bis 10 min","B2B"
"1536033","5 bis 10 min","B2B"
"1371730","5 bis 10 min","B2B"
"1637779","5 bis 10 min","B2B"
"1414929","5 bis 10 min","B2B"
"1536554","5 bis 10 min","B2B"
"1373727","5 bis 10 min","B2B"
"1638058","5 bis 10 min","B2B"
"1416029","5 bis 10 min","B2B"
"1536595","5 bis 10 min","B2B"
"1373954","5 bis 10 min","B2B"
"1638201","5 bis 10 min","B2B"
"1416850","5 bis 10 min","B2B"
"1536930","5 bis 10 min","B2B"
"1375608","5 bis 10 min","B2B"
"1638240","5 bis 10 min","B2B"
"1417552","5 bis 10 min","B2B"
"1537452","5 bis 10 min","B2B"
"1375642","5 bis 10 min","B2B"
"1639218","5 bis 10 min","B2B"
"1417800","5 bis 10 min","B2B"
"1538461","5 bis 10 min","B2B"
"1375953","5 bis 10 min","B2B"
"1639467","5 bis 10 min","B2B"
"1418401","5 bis 10 min","B2B"
"1540569","5 bis 10 min","B2B"
"1376104","5 bis 10 min","B2B"
"1640023","5 bis 10 min","B2B"
"1418512","5 bis 10 min","B2B"
"1541152","5 bis 10 min","B2B"
"1377100","5 bis 10 min","B2B"
"1640065","5 bis 10 min","B2B"
"1418564","5 bis 10 min","B2B"
"1541864","5 bis 10 min","B2B"
"1377487","5 bis 10 min","B2B"
"1640337","5 bis 10 min","B2B"
"1418658","5 bis 10 min","B2B"
"1542339","5 bis 10 min","B2B"
"1377764","5 bis 10 min","B2B"
"1640377","5 bis 10 min","B2B"
"1419705","5 bis 10 min","B2B"
"1543010","5 bis 10 min","B2B"
"1378663","5 bis 10 min","B2B"
"1640979","5 bis 10 min","B2B"
"1419708","5 bis 10 min","B2B"
"1544622","5 bis 10 min","B2B"
"1379266","5 bis 10 min","B2B"
"1641515","5 bis 10 min","B2B"
"1420109","5 bis 10 min","B2B"
"1546265","5 bis 10 min","B2B"
"1380005","5 bis 10 min","B2B"
"1641739","5 bis 10 min","B2B"
"1420270","5 bis 10 min","B2B"
"1546436","5 bis 10 min","B2B"
"1380756","5 bis 10 min","B2B"
"1642550","5 bis 10 min","B2B"
"1420377","5 bis 10 min","B2B"
"1546542","5 bis 10 min","B2B"
"1380844","5 bis 10 min","B2B"
"1642590","5 bis 10 min","B2B"
"1421140","5 bis 10 min","B2B"
"1546779","5 bis 10 min","B2B"
"1381404","5 bis 10 min","B2B"
"1642823","5 bis 10 min","B2B"
"1421966","5 bis 10 min","B2B"
"1546825","5 bis 10 min","B2B"
"1383177","5 bis 10 min","B2B"
"1643994","5 bis 10 min","B2B"
"1424694","5 bis 10 min","B2B"
"1546973","5 bis 10 min","B2B"
"1383218","5 bis 10 min","B2B"
"1644073","5 bis 10 min","B2B"
"1424882","5 bis 10 min","B2B"
"1547521","5 bis 10 min","B2B"
"1383241","5 bis 10 min","B2B"
"1644805","5 bis 10 min","B2B"
"1425472","5 bis 10 min","B2B"
"1547740","5 bis 10 min","B2B"
"1383393","5 bis 10 min","B2B"
"1645188","5 bis 10 min","B2B"
"1426232","5 bis 10 min","B2B"
"1548363","5 bis 10 min","B2B"
"1383429","5 bis 10 min","B2B"
"1645452","5 bis 10 min","B2B"
"1426327","5 bis 10 min","B2B"
"1548537","5 bis 10 min","B2B"
"1383520","5 bis 10 min","B2B"
"1645502","5 bis 10 min","B2B"
"1426812","5 bis 10 min","B2B"
"1548599","5 bis 10 min","B2B"
"1383808","5 bis 10 min","B2B"
"1645621","5 bis 10 min","B2B"
"1426813","5 bis 10 min","B2B"
"1548787","5 bis 10 min","B2B"
"1386756","5 bis 10 min","B2B"
"1646796","5 bis 10 min","B2B"
"1427171","5 bis 10 min","B2B"
"1550195","5 bis 10 min","B2B"
"1252979","5 bis 10 min","B2B"
"1648831","5 bis 10 min","B2B"
"1428215","5 bis 10 min","B2B"
"1550621","5 bis 10 min","B2B"
"1253964","5 bis 10 min","B2B"
"1649200","5 bis 10 min","B2B"
"1428901","5 bis 10 min","B2B"
"1551031","5 bis 10 min","B2B"
"1254148","5 bis 10 min","B2B"
"1649228","5 bis 10 min","B2B"
"1428914","5 bis 10 min","B2B"
"1551434","5 bis 10 min","B2B"
"1255179","5 bis 10 min","B2B"
"1649420","5 bis 10 min","B2B"
"1429782","5 bis 10 min","B2B"
"1551865","5 bis 10 min","B2B"
"1255282","5 bis 10 min","B2B"
"1651038","5 bis 10 min","B2B"
"1432389","5 bis 10 min","B2B"
"1551902","5 bis 10 min","B2B"
"1256326","5 bis 10 min","B2B"
"1651180","5 bis 10 min","B2B"
"1432569","5 bis 10 min","B2B"
"1552364","5 bis 10 min","B2B"
"1257270","5 bis 10 min","B2B"
"1651966","5 bis 10 min","B2B"
"1432824","5 bis 10 min","B2B"
"1553095","5 bis 10 min","B2B"
"1257348","5 bis 10 min","B2B"
"1652065","5 bis 10 min","B2B"
"1433403","5 bis 10 min","B2B"
"1553161","5 bis 10 min","B2B"
"1257516","5 bis 10 min","B2B"
"1653331","5 bis 10 min","B2B"
"1433778","5 bis 10 min","B2B"
"1553177","5 bis 10 min","B2B"
"1259000","5 bis 10 min","B2B"
"1653565","5 bis 10 min","B2B"
"1433929","5 bis 10 min","B2B"
"1553614","5 bis 10 min","B2B"
"1260671","5 bis 10 min","B2B"
"1654084","5 bis 10 min","B2B"
"1434372","5 bis 10 min","B2B"
"1554261","5 bis 10 min","B2B"
"1260745","5 bis 10 min","B2B"
"1654484","5 bis 10 min","B2B"
"1436120","5 bis 10 min","B2B"
"1555045","5 bis 10 min","B2B"
"1261378","5 bis 10 min","B2B"
"1656639","5 bis 10 min","B2B"
"1437012","5 bis 10 min","B2B"
"1555172","5 bis 10 min","B2B"
"1262012","5 bis 10 min","B2B"
"1657631","5 bis 10 min","B2B"
"1439398","5 bis 10 min","B2B"
"1555495","5 bis 10 min","B2B"
"1262033","5 bis 10 min","B2B"
"1657634","5 bis 10 min","B2B"
"1440743","5 bis 10 min","B2B"
"1556294","5 bis 10 min","B2B"
"1262045","5 bis 10 min","B2B"
"1657857","5 bis 10 min","B2B"
"1445427","5 bis 10 min","B2B"
"1556695","5 bis 10 min","B2B"
"1262074","5 bis 10 min","B2B"
"1657903","5 bis 10 min","B2B"
"1446336","5 bis 10 min","B2B"
"1557105","5 bis 10 min","B2B"
"1263025","5 bis 10 min","B2B"
"1658545","5 bis 10 min","B2B"
"1448795","5 bis 10 min","B2B"
"1557250","5 bis 10 min","B2B"
"1264784","5 bis 10 min","B2B"
"1659474","5 bis 10 min","B2B"
"1449070","5 bis 10 min","B2B"
"1557717","5 bis 10 min","B2B"
"1265474","5 bis 10 min","B2B"
"1660217","5 bis 10 min","B2B"
"1449517","5 bis 10 min","B2B"
"1557941","5 bis 10 min","B2B"
"1265531","5 bis 10 min","B2B"
"1660430","5 bis 10 min","B2B"
"1452188","5 bis 10 min","B2B"
"1557943","5 bis 10 min","B2B"
"1267590","5 bis 10 min","B2B"
"1661433","5 bis 10 min","B2B"
"1453297","5 bis 10 min","B2B"
"1558158","5 bis 10 min","B2B"
"1268531","5 bis 10 min","B2B"
"1661614","5 bis 10 min","B2B"
"1454809","5 bis 10 min","B2B"
"1558288","5 bis 10 min","B2B"
"1268793","5 bis 10 min","B2B"
"1661804","5 bis 10 min","B2B"
"1456376","5 bis 10 min","B2B"
"1558328","5 bis 10 min","B2B"
"1270917","5 bis 10 min","B2B"
"1661856","5 bis 10 min","B2B"
"1457650","5 bis 10 min","B2B"
"1558912","5 bis 10 min","B2B"
"1271396","5 bis 10 min","B2B"
"1662138","5 bis 10 min","B2B"
"1458531","5 bis 10 min","B2B"
"1559977","5 bis 10 min","B2B"
"1271518","5 bis 10 min","B2B"
"1664230","5 bis 10 min","B2B"
"1460470","5 bis 10 min","B2B"
"1560241","5 bis 10 min","B2B"
"1271716","5 bis 10 min","B2B"
"1665081","5 bis 10 min","B2B"
"1464143","5 bis 10 min","B2B"
"1560453","5 bis 10 min","B2B"
"1272364","5 bis 10 min","B2B"
"1666502","5 bis 10 min","B2B"
"1464451","5 bis 10 min","B2B"
"1560773","5 bis 10 min","B2B"
"1272502","5 bis 10 min","B2B"
"1666679","5 bis 10 min","B2B"
"1465081","5 bis 10 min","B2B"
"1561905","5 bis 10 min","B2B"
"1272562","5 bis 10 min","B2B"
"1666833","5 bis 10 min","B2B"
"1465223","5 bis 10 min","B2B"
"1564178","5 bis 10 min","B2B"
"1273138","5 bis 10 min","B2B"
"1667550","5 bis 10 min","B2B"
"1465688","5 bis 10 min","B2B"
"1564848","5 bis 10 min","B2B"
"1274146","5 bis 10 min","B2B"
"1667558","5 bis 10 min","B2B"
"1466717","5 bis 10 min","B2B"
"1565163","5 bis 10 min","B2B"
"1274213","5 bis 10 min","B2B"
"1668005","5 bis 10 min","B2B"
"1466774","5 bis 10 min","B2B"
"1566337","5 bis 10 min","B2B"
"1274228","5 bis 10 min","B2B"
"1668580","5 bis 10 min","B2B"
"1466985","5 bis 10 min","B2B"
"1569631","5 bis 10 min","B2B"
"1274533","5 bis 10 min","B2B"
"1669568","5 bis 10 min","B2B"
"1467453","5 bis 10 min","B2B"
"1570035","5 bis 10 min","B2B"
"1274612","5 bis 10 min","B2B"
"1670181","5 bis 10 min","B2B"
"1467748","5 bis 10 min","B2B"
"1570354","5 bis 10 min","B2B"
"1274936","5 bis 10 min","B2B"
"1671123","5 bis 10 min","B2B"
"1467755","5 bis 10 min","B2B"
"1571268","5 bis 10 min","B2B"
"1277539","5 bis 10 min","B2B"
"1671317","5 bis 10 min","B2B"
"1468189","5 bis 10 min","B2B"
"1571445","5 bis 10 min","B2B"
"1277582","5 bis 10 min","B2B"
"1671736","5 bis 10 min","B2B"
"1468703","5 bis 10 min","B2B"
"1571953","5 bis 10 min","B2B"
"1278354","5 bis 10 min","B2B"
"1672520","5 bis 10 min","B2B"
"1468829","5 bis 10 min","B2B"
"1571962","5 bis 10 min","B2B"
"1278611","5 bis 10 min","B2B"
"1674007","5 bis 10 min","B2B"
"1469369","5 bis 10 min","B2B"
"1573356","5 bis 10 min","B2B"
"1279320","5 bis 10 min","B2B"
"1674469","5 bis 10 min","B2B"
"1470182","5 bis 10 min","B2B"
"1574882","5 bis 10 min","B2B"
"1279487","5 bis 10 min","B2B"
"1674556","5 bis 10 min","B2B"
"1470253","5 bis 10 min","B2B"
"1575387","5 bis 10 min","B2B"
"1281204","5 bis 10 min","B2B"
"1674589","5 bis 10 min","B2B"
"1470395","5 bis 10 min","B2B"
"1575505","5 bis 10 min","B2B"
"1282064","5 bis 10 min","B2B"
"1675261","5 bis 10 min","B2B"
"1470891","5 bis 10 min","B2B"
"1576404","5 bis 10 min","B2B"
"1282292","5 bis 10 min","B2B"
"1675316","5 bis 10 min","B2B"
"1470964","5 bis 10 min","B2B"
"1577176","5 bis 10 min","B2B"
"1284274","5 bis 10 min","B2B"
"1675717","5 bis 10 min","B2B"
"1471758","5 bis 10 min","B2B"
"1578180","5 bis 10 min","B2B"
"1284796","5 bis 10 min","B2B"
"1675730","5 bis 10 min","B2B"
"1471932","5 bis 10 min","B2B"
"1578206","5 bis 10 min","B2B"
"1285263","5 bis 10 min","B2B"
"1676145","5 bis 10 min","B2B"
"1471937","5 bis 10 min","B2B"
"1578567","5 bis 10 min","B2B"
"1286443","5 bis 10 min","B2B"
"1676560","5 bis 10 min","B2B"
"1471939","5 bis 10 min","B2B"
"1579582","5 bis 10 min","B2B"
"1287051","5 bis 10 min","B2B"
"1677797","5 bis 10 min","B2B"
"1472158","5 bis 10 min","B2B"
"1580149","5 bis 10 min","B2B"
"1288811","5 bis 10 min","B2B"
"1680232","5 bis 10 min","B2B"
"1472318","5 bis 10 min","B2B"
"1580294","5 bis 10 min","B2B"
"1289948","5 bis 10 min","B2B"
"1680492","5 bis 10 min","B2B"
"1472387","5 bis 10 min","B2B"
"1580405","5 bis 10 min","B2B"
"1292331","5 bis 10 min","B2B"
"1681023","5 bis 10 min","B2B"
"1473706","5 bis 10 min","B2B"
"1580961","5 bis 10 min","B2B"
"1292342","5 bis 10 min","B2B"
"1681951","5 bis 10 min","B2B"
"1473753","5 bis 10 min","B2B"
"1580996","5 bis 10 min","B2B"
"1292552","5 bis 10 min","B2B"
"1682156","5 bis 10 min","B2B"
"1473797","5 bis 10 min","B2B"
"1581316","5 bis 10 min","B2B"
"1293637","5 bis 10 min","B2B"
"1682647","5 bis 10 min","B2B"
"1474021","5 bis 10 min","B2B"
"1582246","5 bis 10 min","B2B"
"1294533","5 bis 10 min","B2B"
"1683191","5 bis 10 min","B2B"
"1474453","5 bis 10 min","B2B"
"1582378","5 bis 10 min","B2B"
"1296279","5 bis 10 min","B2B"
"1683192","5 bis 10 min","B2B"
"1474923","5 bis 10 min","B2B"
"1583303","5 bis 10 min","B2B"
"1296478","5 bis 10 min","B2B"
"1685610","5 bis 10 min","B2B"
"1475055","5 bis 10 min","B2B"
"1583318","5 bis 10 min","B2B"
"1297057","5 bis 10 min","B2B"
"1689503","5 bis 10 min","B2B"
"1475093","5 bis 10 min","B2B"
"1583807","5 bis 10 min","B2B"
"1297145","5 bis 10 min","B2B"
"1690645","5 bis 10 min","B2B"
"1475257","5 bis 10 min","B2B"
"1583926","5 bis 10 min","B2B"
"1298117","5 bis 10 min","B2B"
"1690738","5 bis 10 min","B2B"
"1475281","5 bis 10 min","B2B"
"1584047","5 bis 10 min","B2B"
"1298503","5 bis 10 min","B2B"
"1690954","5 bis 10 min","B2B"
"1475372","5 bis 10 min","B2B"
"1584120","5 bis 10 min","B2B"
"1299962","5 bis 10 min","B2B"
"1691924","5 bis 10 min","B2B"
"1475456","5 bis 10 min","B2B"
"1584222","5 bis 10 min","B2B"
"1300136","5 bis 10 min","B2B"
"1691996","5 bis 10 min","B2B"
"1476321","5 bis 10 min","B2B"
"1585364","5 bis 10 min","B2B"
"1300638","5 bis 10 min","B2B"
"1692119","5 bis 10 min","B2B"
"1476650","5 bis 10 min","B2B"
"1585451","5 bis 10 min","B2B"
"1301179","5 bis 10 min","B2B"
"1693764","5 bis 10 min","B2B"
"1476860","5 bis 10 min","B2B"
"1585456","5 bis 10 min","B2B"
"1302885","5 bis 10 min","B2B"
"1694061","5 bis 10 min","B2B"
"1477241","5 bis 10 min","B2B"
"1586520","5 bis 10 min","B2B"
"1302987","5 bis 10 min","B2B"
"1701804","5 bis 10 min","B2B"
"1477666","5 bis 10 min","B2B"
"1586525","5 bis 10 min","B2B"
"1303317","5 bis 10 min","B2B"
"1701917","5 bis 10 min","B2B"
"1478445","5 bis 10 min","B2B"
"1586646","5 bis 10 min","B2B"
"1304270","5 bis 10 min","B2B"
"1701933","5 bis 10 min","B2B"
"1479643","5 bis 10 min","B2B"
"1586712","5 bis 10 min","B2B"
"1304290","5 bis 10 min","B2B"
"1702079","5 bis 10 min","B2B"
"1479986","5 bis 10 min","B2B"
"1587488","5 bis 10 min","B2B"
"1304421","5 bis 10 min","B2B"
"1702410","5 bis 10 min","B2B"
"1480151","5 bis 10 min","B2B"
"1589276","5 bis 10 min","B2B"
"1304712","5 bis 10 min","B2B"
"1702972","5 bis 10 min","B2B"
"1481062","5 bis 10 min","B2B"
"1590595","5 bis 10 min","B2B"
"1305583","5 bis 10 min","B2B"
"1703204","5 bis 10 min","B2B"
"1481877","5 bis 10 min","B2B"
"1590598","5 bis 10 min","B2B"
"1306050","5 bis 10 min","B2B"
"1703239","5 bis 10 min","B2B"
"1481908","5 bis 10 min","B2B"
"1590906","5 bis 10 min","B2B"
"1306857","5 bis 10 min","B2B"
"1703359","5 bis 10 min","B2B"
"1481939","5 bis 10 min","B2B"
"1591183","5 bis 10 min","B2B"
"1307101","5 bis 10 min","B2B"
"1703363","5 bis 10 min","B2B"
"1482563","5 bis 10 min","B2B"
"1591685","5 bis 10 min","B2B"
"1308523","5 bis 10 min","B2B"
"1703736","5 bis 10 min","B2B"
"1483079","5 bis 10 min","B2B"
"1592090","5 bis 10 min","B2B"
"1308807","5 bis 10 min","B2B"
"1704575","5 bis 10 min","B2B"
"1483176","5 bis 10 min","B2B"
"1592539","5 bis 10 min","B2B"
"1308843","5 bis 10 min","B2B"
"1705230","5 bis 10 min","B2B"
"1484208","5 bis 10 min","B2B"
"1592649","5 bis 10 min","B2B"
"1308993","5 bis 10 min","B2B"
"1705335","5 bis 10 min","B2B"
"1485567","5 bis 10 min","B2B"
"1593480","5 bis 10 min","B2B"
"1309093","5 bis 10 min","B2B"
"1705734","5 bis 10 min","B2B"
"1486542","5 bis 10 min","B2B"
"1594591","5 bis 10 min","B2B"
"1309584","5 bis 10 min","B2B"
"1706466","5 bis 10 min","B2B"
"1487870","5 bis 10 min","B2B"
"1596124","5 bis 10 min","B2B"
"1309942","5 bis 10 min","B2B"
"1707420","5 bis 10 min","B2B"
"1487970","5 bis 10 min","B2B"
"1596455","5 bis 10 min","B2B"
"1310431","5 bis 10 min","B2B"
"1707683","5 bis 10 min","B2B"
"1488369","5 bis 10 min","B2B"
"1597820","5 bis 10 min","B2B"
"1313271","5 bis 10 min","B2B"
"1707811","5 bis 10 min","B2B"
"1489105","5 bis 10 min","B2B"
"1599107","5 bis 10 min","B2B"
"1313307","5 bis 10 min","B2B"
"1708914","5 bis 10 min","B2B"
"1490335","5 bis 10 min","B2B"
"1599251","5 bis 10 min","B2B"
"1313636","5 bis 10 min","B2B"
"1709724","5 bis 10 min","B2B"
"1492102","5 bis 10 min","B2B"
"1599270","5 bis 10 min","B2B"
"1388660","5 bis 10 min","B2B"
"1709727","5 bis 10 min","B2B"
"1493448","5 bis 10 min","B2B"
"1599750","5 bis 10 min","B2B"
"1389715","5 bis 10 min","B2B"
"1709795","5 bis 10 min","B2B"
"1494083","5 bis 10 min","B2B"
"1600322","5 bis 10 min","B2B"
"1389857","5 bis 10 min","B2B"
"1709877","5 bis 10 min","B2B"
"1494528","5 bis 10 min","B2B"
"1600348","5 bis 10 min","B2B"
"1390817","5 bis 10 min","B2B"
"1710597","5 bis 10 min","B2B"
"1494724","5 bis 10 min","B2B"
"1600470","5 bis 10 min","B2B"
"1392356","5 bis 10 min","B2B"
"1711300","5 bis 10 min","B2B"
"1495266","5 bis 10 min","B2B"
"1600731","5 bis 10 min","B2B"
"1392805","5 bis 10 min","B2B"
"1712374","5 bis 10 min","B2B"
"1496814","5 bis 10 min","B2B"
"1601340","5 bis 10 min","B2B"
"1393164","5 bis 10 min","B2B"
"1712626","5 bis 10 min","B2B"
"1496834","5 bis 10 min","B2B"
"1601411","5 bis 10 min","B2B"
"1393741","5 bis 10 min","B2B"
"1714020","5 bis 10 min","B2B"
"1497264","5 bis 10 min","B2B"
"1602704","5 bis 10 min","B2B"
"1394577","5 bis 10 min","B2B"
"1714272","5 bis 10 min","B2B"
"1498018","5 bis 10 min","B2B"
"1603166","5 bis 10 min","B2B"
"1394900","5 bis 10 min","B2B"
"1714288","5 bis 10 min","B2B"
"1498220","5 bis 10 min","B2B"
"1603956","5 bis 10 min","B2B"
"1394998","5 bis 10 min","B2B"
"1714830","5 bis 10 min","B2B"
"1498757","5 bis 10 min","B2B"
"1605897","5 bis 10 min","B2B"
"1395117","5 bis 10 min","B2B"
"1716160","5 bis 10 min","B2B"
"1499733","5 bis 10 min","B2B"
"1606876","5 bis 10 min","B2B"
"1395297","5 bis 10 min","B2B"
"1718505","5 bis 10 min","B2B"
"1500057","5 bis 10 min","B2B"
"1607116","5 bis 10 min","B2B"
"1396380","5 bis 10 min","B2B"
"1719263","5 bis 10 min","B2B"
"1500226","5 bis 10 min","B2B"
"1607480","5 bis 10 min","B2B"
"1396657","5 bis 10 min","B2B"
"1719969","5 bis 10 min","B2B"
"1500338","5 bis 10 min","B2B"
"1607614","5 bis 10 min","B2B"
"1396869","5 bis 10 min","B2B"
"1720005","5 bis 10 min","B2B"
"1501854","5 bis 10 min","B2B"
"1607838","5 bis 10 min","B2B"
"1398382","5 bis 10 min","B2B"
"1720008","5 bis 10 min","B2B"
"1502931","5 bis 10 min","B2B"
"1608007","5 bis 10 min","B2B"
"1399282","5 bis 10 min","B2B"
"1720900","5 bis 10 min","B2B"
"1503468","5 bis 10 min","B2B"
"1608797","5 bis 10 min","B2B"
"1399365","5 bis 10 min","B2B"
"1721872","5 bis 10 min","B2B"
"1503531","5 bis 10 min","B2B"
"1610275","5 bis 10 min","B2B"
"1399819","5 bis 10 min","B2B"
"1724189","5 bis 10 min","B2B"
"1503599","5 bis 10 min","B2B"
"1610314","5 bis 10 min","B2B"
"1400249","5 bis 10 min","B2B"
"1724423","5 bis 10 min","B2B"
"1505853","5 bis 10 min","B2B"
"1611525","5 bis 10 min","B2B"
"1400507","5 bis 10 min","B2B"
"1724524","5 bis 10 min","B2B"
"1506798","5 bis 10 min","B2B"
"1612946","5 bis 10 min","B2B"
"1401073","5 bis 10 min","B2B"
"1724732","5 bis 10 min","B2B"
"1507052","5 bis 10 min","B2B"
"1613396","5 bis 10 min","B2B"
"1401104","5 bis 10 min","B2B"
"1725483","5 bis 10 min","B2B"
"1507355","5 bis 10 min","B2B"
"1613583","5 bis 10 min","B2B"
"1401115","5 bis 10 min","B2B"
"1727849","5 bis 10 min","B2B"
"1507491","5 bis 10 min","B2B"
"1615749","5 bis 10 min","B2B"
"1401522","5 bis 10 min","B2B"
"1727919","5 bis 10 min","B2B"
"1508446","5 bis 10 min","B2B"
"1619070","5 bis 10 min","B2B"
"1401967","5 bis 10 min","B2B"
"1727976","5 bis 10 min","B2B"
"1508457","5 bis 10 min","B2B"
"1619592","5 bis 10 min","B2B"
"1402322","5 bis 10 min","B2B"
"1728001","5 bis 10 min","B2B"
"1508590","5 bis 10 min","B2B"
"1621076","5 bis 10 min","B2B"
"1402716","5 bis 10 min","B2B"
"1728942","5 bis 10 min","B2B"
"1509149","5 bis 10 min","B2B"
"1621282","5 bis 10 min","B2B"
"1403226","5 bis 10 min","B2B"
"1729187","5 bis 10 min","B2B"
"1509459","5 bis 10 min","B2B"
"1622074","5 bis 10 min","B2B"
"1403850","5 bis 10 min","B2B"
"1729244","5 bis 10 min","B2B"
"1509855","5 bis 10 min","B2B"
"1622464","5 bis 10 min","B2B"
"1405061","5 bis 10 min","B2B"
"1729539","5 bis 10 min","B2B"
"1509885","5 bis 10 min","B2B"
"1622568","5 bis 10 min","B2B"
"1405123","5 bis 10 min","B2B"
"1729783","5 bis 10 min","B2B"
"1509906","5 bis 10 min","B2B"
"1623365","5 bis 10 min","B2B"
"1405188","5 bis 10 min","B2B"
"1729953","5 bis 10 min","B2B"
"1509963","5 bis 10 min","B2B"
"1623750","5 bis 10 min","B2B"
"1405378","5 bis 10 min","B2B"
"1730236","5 bis 10 min","B2B"
"1510031","5 bis 10 min","B2B"
"1624249","5 bis 10 min","B2B"
"1406177","5 bis 10 min","B2B"
"1730561","5 bis 10 min","B2B"
"1510119","5 bis 10 min","B2B"
"1624282","5 bis 10 min","B2B"
"1406388","5 bis 10 min","B2B"
"1731180","5 bis 10 min","B2B"
"1510255","5 bis 10 min","B2B"
"1624514","5 bis 10 min","B2B"
"1407237","5 bis 10 min","B2B"
"1732063","5 bis 10 min","B2B"
"1510955","5 bis 10 min","B2B"
"1626342","5 bis 10 min","B2B"
"1407358","5 bis 10 min","B2B"
"1734513","5 bis 10 min","B2B"
"1511491","5 bis 10 min","B2B"
"1627859","5 bis 10 min","B2B"
"1409790","5 bis 10 min","B2B"
"1734771","5 bis 10 min","B2B"
"1511568","5 bis 10 min","B2B"
"1627861","5 bis 10 min","B2B"
"1409826","5 bis 10 min","B2B"
"1735490","5 bis 10 min","B2B"
"1512248","5 bis 10 min","B2B"
"1628579","5 bis 10 min","B2B"
"1410731","5 bis 10 min","B2B"
"1735721","5 bis 10 min","B2B"
"1512748","5 bis 10 min","B2B"
"1628892","5 bis 10 min","B2B"
"1411272","5 bis 10 min","B2B"
"1736427","5 bis 10 min","B2B"
"1513306","5 bis 10 min","B2B"
"1630094","5 bis 10 min","B2B"
"1412861","5 bis 10 min","B2B"
"1736803","5 bis 10 min","B2B"
"1513535","5 bis 10 min","B2B"
"1630565","5 bis 10 min","B2B"
"1412937","5 bis 10 min","B2B"
"1737075","5 bis 10 min","B2B"
"1513836","5 bis 10 min","B2B"
"1630571","5 bis 10 min","B2B"
"1413283","5 bis 10 min","B2B"
"1739047","5 bis 10 min","B2B"
"1514387","5 bis 10 min","B2B"
"1630731","5 bis 10 min","B2B"
"1414849","5 bis 10 min","B2B"
"1739402","5 bis 10 min","B2B"
"1514728","5 bis 10 min","B2B"
"1630786","5 bis 10 min","B2B"
"1415124","5 bis 10 min","B2B"
"1739540","5 bis 10 min","B2B"
"1516579","5 bis 10 min","B2B"
"1630858","5 bis 10 min","B2B"
"1415758","5 bis 10 min","B2B"
"1740854","5 bis 10 min","B2B"
"1518037","5 bis 10 min","B2B"
"1630895","5 bis 10 min","B2B"
"1416031","5 bis 10 min","B2B"
"1743223","5 bis 10 min","B2B"
"1518649","5 bis 10 min","B2B"
"1631080","5 bis 10 min","B2B"
"1417204","5 bis 10 min","B2B"
"1743554","5 bis 10 min","B2B"
"1519702","5 bis 10 min","B2B"
"1631407","5 bis 10 min","B2B"
"1418680","5 bis 10 min","B2B"
"1745334","5 bis 10 min","B2B"
"1519805","5 bis 10 min","B2B"
"1631811","5 bis 10 min","B2B"
"1419147","5 bis 10 min","B2B"
"1748569","5 bis 10 min","B2B"
"1519838","5 bis 10 min","B2B"
"1633006","5 bis 10 min","B2B"
"1419589","5 bis 10 min","B2B"
"1749181","5 bis 10 min","B2B"
"1519881","5 bis 10 min","B2B"
"1633252","5 bis 10 min","B2B"
"1419788","5 bis 10 min","B2B"
"1749364","5 bis 10 min","B2B"
"1520164","5 bis 10 min","B2B"
"1633292","5 bis 10 min","B2B"
"1420148","5 bis 10 min","B2B"
"1749854","5 bis 10 min","B2B"
"1520259","5 bis 10 min","B2B"
